leaf,kernel,mode,radius,L,count,total,key
168818,cube,spherical,3.000000,0.230057,0,0,0
168819,cube,spherical,3.000000,0.230057,0,0,0
168824,cube,spherical,3.000000,0.230057,52,52,0
168825,cube,spherical,3.000000,0.230057,61,61,0
168663,cube,spherical,3.000000,0.920227,0,0,0
168664,cube,spherical,3.000000,0.920227,0,0,0
168717,cube,spherical,3.000000,0.460113,0,0,0
168718,cube,spherical,3.000000,0.460113,0,0,0
168765,cube,spherical,3.000000,0.460113,0,0,0
168766,cube,spherical,3.000000,0.460113,0,0,0
168667,cube,spherical,3.000000,0.460113,0,0,0
168668,cube,spherical,3.000000,0.460113,0,0,0
168715,cube,spherical,3.000000,0.460113,0,0,0
168716,cube,spherical,3.000000,0.460113,0,0,0
168556,cube,spherical,3.000000,0.920227,0,0,0
168557,cube,spherical,3.000000,0.920227,0,0,0
168654,cube,spherical,3.000000,0.460113,0,0,0
168655,cube,spherical,3.000000,0.460113,0,0,0
168656,cube,spherical,3.000000,0.460113,0,0,0
168657,cube,spherical,3.000000,0.460113,0,0,0
168559,cube,spherical,3.000000,0.460113,0,0,0
168560,cube,spherical,3.000000,0.460113,0,0,0
168584,cube,spherical,3.000000,0.460113,0,0,0
168585,cube,spherical,3.000000,0.460113,0,0,0
168305,cube,spherical,3.000000,0.920227,0,0,0
168306,cube,spherical,3.000000,0.920227,0,0,0
168193,cube,spherical,3.000000,0.460113,11,11,0
168194,cube,spherical,3.000000,0.460113,21,21,0
168268,cube,spherical,3.000000,0.230057,0,0,0
168303,cube,spherical,3.000000,0.230057,0,0,0
168299,cube,spherical,3.000000,0.115028,40,40,0
168300,cube,spherical,3.000000,0.115028,40,40,0
168301,cube,spherical,3.000000,0.115028,0,0,0
168302,cube,spherical,3.000000,0.115028,0,0,0
168269,cube,spherical,3.000000,0.115028,0,0,0
168270,cube,spherical,3.000000,0.115028,0,0,0
168271,cube,spherical,3.000000,0.115028,42,42,0
168272,cube,spherical,3.000000,0.115028,43,43,0
168232,cube,spherical,3.000000,0.230057,0,0,0
168267,cube,spherical,3.000000,0.230057,0,0,0
168263,cube,spherical,3.000000,0.115028,43,43,0
168264,cube,spherical,3.000000,0.115028,44,44,0
168265,cube,spherical,3.000000,0.115028,0,0,0
168266,cube,spherical,3.000000,0.115028,0,0,0
168233,cube,spherical,3.000000,0.115028,0,0,0
168234,cube,spherical,3.000000,0.115028,0,0,0
168235,cube,spherical,3.000000,0.115028,49,49,0
168236,cube,spherical,3.000000,0.115028,42,42,0
168045,cube,spherical,3.000000,0.460113,8,8,0
168120,cube,spherical,3.000000,0.460113,15,15,0
168084,cube,spherical,3.000000,0.230057,0,0,0
168085,cube,spherical,3.000000,0.230057,0,0,0
168112,cube,spherical,3.000000,0.115028,42,42,0
168113,cube,spherical,3.000000,0.115028,0,0,0
168118,cube,spherical,3.000000,0.115028,0,0,0
168119,cube,spherical,3.000000,0.115028,45,45,0
168108,cube,spherical,3.000000,0.115028,54,54,0
168109,cube,spherical,3.000000,0.115028,0,0,0
168110,cube,spherical,3.000000,0.115028,0,0,0
168111,cube,spherical,3.000000,0.115028,42,42,0
168080,cube,spherical,3.000000,0.230057,0,0,0
168081,cube,spherical,3.000000,0.230057,0,0,0
168054,cube,spherical,3.000000,0.115028,40,40,0
168055,cube,spherical,3.000000,0.115028,0,0,0
168056,cube,spherical,3.000000,0.115028,0,0,0
168057,cube,spherical,3.000000,0.115028,44,44,0
168046,cube,spherical,3.000000,0.115028,45,45,0
168047,cube,spherical,3.000000,0.115028,0,0,0
168052,cube,spherical,3.000000,0.115028,0,0,0
168053,cube,spherical,3.000000,0.115028,43,43,0
167448,cube,spherical,3.000000,0.920227,0,0,0
167710,cube,spherical,3.000000,0.920227,0,0,0
167868,cube,spherical,3.000000,0.460113,6,6,0
167934,cube,spherical,3.000000,0.460113,0,0,0
167921,cube,spherical,3.000000,0.230057,0,0,0
167924,cube,spherical,3.000000,0.230057,0,0,0
167927,cube,spherical,3.000000,0.115028,1,1,0
167928,cube,spherical,3.000000,0.115028,0,0,0
167929,cube,spherical,3.000000,0.115028,43,43,0
167930,cube,spherical,3.000000,0.115028,39,39,0
167915,cube,spherical,3.000000,0.115028,39,39,0
167916,cube,spherical,3.000000,0.115028,43,43,0
167917,cube,spherical,3.000000,0.115028,1,1,0
167918,cube,spherical,3.000000,0.115028,3,3,0
167885,cube,spherical,3.000000,0.230057,0,0,0
167888,cube,spherical,3.000000,0.230057,0,0,0
167891,cube,spherical,3.000000,0.115028,0,0,0
167892,cube,spherical,3.000000,0.115028,0,0,0
167893,cube,spherical,3.000000,0.115028,50,50,0
167894,cube,spherical,3.000000,0.115028,52,52,0
167879,cube,spherical,3.000000,0.115028,48,48,0
167880,cube,spherical,3.000000,0.115028,42,42,0
167881,cube,spherical,3.000000,0.115028,0,0,0
167882,cube,spherical,3.000000,0.115028,0,0,0
167778,cube,spherical,3.000000,0.460113,0,0,0
167823,cube,spherical,3.000000,0.460113,0,0,0
167742,cube,spherical,3.000000,0.230057,0,0,0
167745,cube,spherical,3.000000,0.230057,0,0,0
167774,cube,spherical,3.000000,0.115028,46,46,0
167775,cube,spherical,3.000000,0.115028,0,0,0
167776,cube,spherical,3.000000,0.115028,1,1,0
167777,cube,spherical,3.000000,0.115028,46,46,0
167747,cube,spherical,3.000000,0.115028,4,4,0
167748,cube,spherical,3.000000,0.115028,2,2,0
167751,cube,spherical,3.000000,0.115028,46,46,0
167752,cube,spherical,3.000000,0.115028,44,44,0
167722,cube,spherical,3.000000,0.230057,0,0,0
167739,cube,spherical,3.000000,0.230057,0,0,0
167731,cube,spherical,3.000000,0.115028,1,1,0
167734,cube,spherical,3.000000,0.115028,45,45,0
167735,cube,spherical,3.000000,0.115028,35,35,0
167738,cube,spherical,3.000000,0.115028,8,8,0
167723,cube,spherical,3.000000,0.115028,7,7,0
167726,cube,spherical,3.000000,0.115028,41,41,0
167727,cube,spherical,3.000000,0.115028,41,41,0
167730,cube,spherical,3.000000,0.115028,0,0,0
159146,cube,spherical,3.000000,1.840453,0,0,0
159147,cube,spherical,3.000000,1.840453,0,0,0
159145,cube,spherical,3.000000,0.920227,0,0,0
159144,cube,spherical,3.000000,0.460113,0,0,0
159136,cube,spherical,3.000000,0.230057,41,41,0
159139,cube,spherical,3.000000,0.230057,74,74,0
159140,cube,spherical,3.000000,0.230057,55,55,0
159143,cube,spherical,3.000000,0.230057,0,0,0
159128,cube,spherical,3.000000,0.230057,27,27,0
159131,cube,spherical,3.000000,0.230057,0,0,0
159132,cube,spherical,3.000000,0.230057,0,0,0
159135,cube,spherical,3.000000,0.230057,112,112,0
159124,cube,spherical,3.000000,0.230057,0,0,0
159125,cube,spherical,3.000000,0.230057,0,0,0
159126,cube,spherical,3.000000,0.230057,0,0,0
159127,cube,spherical,3.000000,0.230057,90,90,0
158971,cube,spherical,3.000000,0.460113,0,0,0
158972,cube,spherical,3.000000,0.460113,112,112,0
158973,cube,spherical,3.000000,0.460113,0,0,0
158974,cube,spherical,3.000000,0.460113,0,0,0
158970,cube,spherical,3.000000,0.460113,29,29,0
158966,cube,spherical,3.000000,0.230057,2,2,0
158967,cube,spherical,3.000000,0.230057,0,0,0
158968,cube,spherical,3.000000,0.230057,103,103,0
158969,cube,spherical,3.000000,0.230057,100,100,0
158847,cube,spherical,3.000000,0.920227,0,0,0
158848,cube,spherical,3.000000,0.920227,0,0,0
158907,cube,spherical,3.000000,0.460113,24,24,0
158926,cube,spherical,3.000000,0.460113,47,47,0
158918,cube,spherical,3.000000,0.230057,0,0,0
158919,cube,spherical,3.000000,0.230057,0,0,0
158924,cube,spherical,3.000000,0.230057,93,93,0
158925,cube,spherical,3.000000,0.230057,103,103,0
158908,cube,spherical,3.000000,0.230057,112,112,0
158909,cube,spherical,3.000000,0.230057,108,108,0
158914,cube,spherical,3.000000,0.230057,0,0,0
158915,cube,spherical,3.000000,0.230057,0,0,0
158882,cube,spherical,3.000000,0.460113,24,24,0
158883,cube,spherical,3.000000,0.460113,44,44,0
158858,cube,spherical,3.000000,0.230057,0,0,0
158859,cube,spherical,3.000000,0.230057,113,113,0
158864,cube,spherical,3.000000,0.230057,120,120,0
158865,cube,spherical,3.000000,0.230057,0,0,0
158850,cube,spherical,3.000000,0.230057,0,0,0
158851,cube,spherical,3.000000,0.230057,108,108,0
158856,cube,spherical,3.000000,0.230057,103,103,0
158857,cube,spherical,3.000000,0.230057,0,0,0
158715,cube,spherical,3.000000,0.920227,0,0,0
158716,cube,spherical,3.000000,0.920227,0,0,0
158701,cube,spherical,3.000000,0.460113,0,0,0
158702,cube,spherical,3.000000,0.460113,0,0,0
158712,cube,spherical,3.000000,0.460113,0,0,0
158713,cube,spherical,3.000000,0.460113,0,0,0
158671,cube,spherical,3.000000,0.460113,0,0,0
158672,cube,spherical,3.000000,0.460113,0,0,0
158673,cube,spherical,3.000000,0.460113,0,0,0
158674,cube,spherical,3.000000,0.460113,0,0,0
158665,cube,spherical,3.000000,0.920227,0,0,0
158618,cube,spherical,3.000000,0.460113,0,0,0
158619,cube,spherical,3.000000,0.460113,0,0,0
158620,cube,spherical,3.000000,0.460113,0,0,0
158621,cube,spherical,3.000000,0.230057,14,14,0
158622,cube,spherical,3.000000,0.230057,97,97,0
158623,cube,spherical,3.000000,0.230057,20,20,0
158624,cube,spherical,3.000000,0.230057,0,0,0
158477,cube,spherical,3.000000,0.920227,0,0,0
158585,cube,spherical,3.000000,0.460113,0,0,0
158586,cube,spherical,3.000000,0.460113,102,102,0
158587,cube,spherical,3.000000,0.230057,62,62,0
158590,cube,spherical,3.000000,0.230057,23,23,0
158591,cube,spherical,3.000000,0.230057,90,90,0
158594,cube,spherical,3.000000,0.230057,0,0,0
158581,cube,spherical,3.000000,0.230057,0,0,0
158582,cube,spherical,3.000000,0.230057,94,94,0
158583,cube,spherical,3.000000,0.230057,0,0,0
158584,cube,spherical,3.000000,0.230057,0,0,0
158294,cube,spherical,3.000000,0.920227,0,0,0
158418,cube,spherical,3.000000,0.920227,0,0,0
158416,cube,spherical,3.000000,0.460113,116,116,0
158417,cube,spherical,3.000000,0.460113,94,94,0
158390,cube,spherical,3.000000,0.230057,0,0,0
158391,cube,spherical,3.000000,0.230057,59,59,0
158392,cube,spherical,3.000000,0.230057,70,70,0
158393,cube,spherical,3.000000,0.230057,0,0,0
158382,cube,spherical,3.000000,0.230057,0,0,0
158383,cube,spherical,3.000000,0.230057,66,66,0
158388,cube,spherical,3.000000,0.230057,70,70,0
158389,cube,spherical,3.000000,0.230057,0,0,0
158295,cube,spherical,3.000000,0.460113,117,117,0
158296,cube,spherical,3.000000,0.460113,110,110,0
158323,cube,spherical,3.000000,0.230057,0,0,0
158324,cube,spherical,3.000000,0.230057,54,54,0
158329,cube,spherical,3.000000,0.230057,57,57,0
158330,cube,spherical,3.000000,0.230057,0,0,0
158319,cube,spherical,3.000000,0.230057,0,0,0
158320,cube,spherical,3.000000,0.230057,70,70,0
158321,cube,spherical,3.000000,0.230057,69,69,0
158322,cube,spherical,3.000000,0.230057,0,0,0
157891,cube,spherical,3.000000,1.840453,0,0,0
157892,cube,spherical,3.000000,1.840453,0,0,0
157893,cube,spherical,3.000000,0.920227,0,0,0
157980,cube,spherical,3.000000,0.920227,0,0,0
157973,cube,spherical,3.000000,0.230057,67,67,0
157974,cube,spherical,3.000000,0.230057,65,65,0
157975,cube,spherical,3.000000,0.230057,0,0,0
157976,cube,spherical,3.000000,0.230057,0,0,0
157965,cube,spherical,3.000000,0.230057,0,0,0
157966,cube,spherical,3.000000,0.230057,0,0,0
157967,cube,spherical,3.000000,0.230057,86,86,0
157968,cube,spherical,3.000000,0.230057,90,90,0
157941,cube,spherical,3.000000,0.230057,80,80,0
157942,cube,spherical,3.000000,0.230057,84,84,0
157943,cube,spherical,3.000000,0.230057,0,0,0
157944,cube,spherical,3.000000,0.230057,0,0,0
157933,cube,spherical,3.000000,0.230057,0,0,0
157934,cube,spherical,3.000000,0.230057,0,0,0
157935,cube,spherical,3.000000,0.230057,61,61,0
157936,cube,spherical,3.000000,0.230057,74,74,0
157895,cube,spherical,3.000000,0.460113,123,123,0
157928,cube,spherical,3.000000,0.460113,120,120,0
157922,cube,spherical,3.000000,0.230057,0,0,0
157923,cube,spherical,3.000000,0.230057,0,0,0
157924,cube,spherical,3.000000,0.230057,84,84,0
157925,cube,spherical,3.000000,0.230057,82,82,0
157898,cube,spherical,3.000000,0.230057,66,66,0
157899,cube,spherical,3.000000,0.230057,80,80,0
157900,cube,spherical,3.000000,0.230057,0,0,0
157901,cube,spherical,3.000000,0.230057,0,0,0
157733,cube,spherical,3.000000,0.920227,0,0,0
157890,cube,spherical,3.000000,0.920227,0,0,0
157729,cube,spherical,3.000000,0.230057,0,0,0
157730,cube,spherical,3.000000,0.230057,76,76,0
157731,cube,spherical,3.000000,0.230057,81,81,0
157732,cube,spherical,3.000000,0.230057,0,0,0
157716,cube,spherical,3.000000,0.230057,76,76,0
157717,cube,spherical,3.000000,0.230057,78,78,0
157720,cube,spherical,3.000000,0.230057,0,0,0
157721,cube,spherical,3.000000,0.230057,0,0,0
157708,cube,spherical,3.000000,0.230057,0,0,0
157709,cube,spherical,3.000000,0.230057,0,0,0
157712,cube,spherical,3.000000,0.230057,89,89,0
157713,cube,spherical,3.000000,0.230057,88,88,0
157676,cube,spherical,3.000000,0.230057,0,0,0
157677,cube,spherical,3.000000,0.230057,82,82,0
157678,cube,spherical,3.000000,0.230057,87,87,0
157679,cube,spherical,3.000000,0.230057,0,0,0
157512,cube,spherical,3.000000,0.230057,88,88,0
157515,cube,spherical,3.000000,0.230057,96,96,0
157516,cube,spherical,3.000000,0.230057,0,0,0
157519,cube,spherical,3.000000,0.230057,0,0,0
157504,cube,spherical,3.000000,0.230057,77,77,0
157507,cube,spherical,3.000000,0.230057,0,0,0
157508,cube,spherical,3.000000,0.230057,0,0,0
157511,cube,spherical,3.000000,0.230057,85,85,0
157496,cube,spherical,3.000000,0.230057,84,84,0
157499,cube,spherical,3.000000,0.230057,0,0,0
157500,cube,spherical,3.000000,0.230057,0,0,0
157503,cube,spherical,3.000000,0.230057,83,83,0
157492,cube,spherical,3.000000,0.230057,91,91,0
157493,cube,spherical,3.000000,0.230057,0,0,0
157494,cube,spherical,3.000000,0.230057,0,0,0
157495,cube,spherical,3.000000,0.230057,84,84,0
157350,cube,spherical,3.000000,0.920227,0,0,0
157353,cube,spherical,3.000000,0.920227,0,0,0
157406,cube,spherical,3.000000,0.460113,0,0,0
157407,cube,spherical,3.000000,0.460113,0,0,0
157408,cube,spherical,3.000000,0.460113,0,0,0
157409,cube,spherical,3.000000,0.460113,0,0,0
157354,cube,spherical,3.000000,0.460113,0,0,0
157357,cube,spherical,3.000000,0.460113,0,0,0
157358,cube,spherical,3.000000,0.460113,0,0,0
157403,cube,spherical,3.000000,0.460113,0,0,0
156980,cube,spherical,3.000000,0.920227,0,0,0
157221,cube,spherical,3.000000,0.920227,0,0,0
157131,cube,spherical,3.000000,0.460113,17,17,0
157183,cube,spherical,3.000000,0.460113,35,35,0
157163,cube,spherical,3.000000,0.230057,0,0,0
157180,cube,spherical,3.000000,0.230057,0,0,0
157172,cube,spherical,3.000000,0.115028,0,0,0
157173,cube,spherical,3.000000,0.115028,37,37,0
157178,cube,spherical,3.000000,0.115028,37,37,0
157179,cube,spherical,3.000000,0.115028,0,0,0
157164,cube,spherical,3.000000,0.115028,0,0,0
157165,cube,spherical,3.000000,0.115028,32,32,0
157170,cube,spherical,3.000000,0.115028,35,35,0
157171,cube,spherical,3.000000,0.115028,0,0,0
157134,cube,spherical,3.000000,0.230057,0,0,0
157151,cube,spherical,3.000000,0.230057,0,0,0
157143,cube,spherical,3.000000,0.115028,0,0,0
157144,cube,spherical,3.000000,0.115028,40,40,0
157149,cube,spherical,3.000000,0.115028,30,30,0
157150,cube,spherical,3.000000,0.115028,0,0,0
157135,cube,spherical,3.000000,0.115028,0,0,0
157136,cube,spherical,3.000000,0.115028,39,39,0
157141,cube,spherical,3.000000,0.115028,41,41,0
157142,cube,spherical,3.000000,0.115028,0,0,0
157018,cube,spherical,3.000000,0.460113,26,26,0
157063,cube,spherical,3.000000,0.460113,25,25,0
157050,cube,spherical,3.000000,0.230057,0,0,0
157051,cube,spherical,3.000000,0.230057,127,127,0
157060,cube,spherical,3.000000,0.230057,0,0,0
157052,cube,spherical,3.000000,0.115028,0,0,0
157053,cube,spherical,3.000000,0.115028,29,29,0
157058,cube,spherical,3.000000,0.115028,38,38,0
157059,cube,spherical,3.000000,0.115028,0,0,0
157028,cube,spherical,3.000000,0.230057,0,0,0
157045,cube,spherical,3.000000,0.230057,0,0,0
157037,cube,spherical,3.000000,0.115028,0,0,0
157038,cube,spherical,3.000000,0.115028,33,33,0
157043,cube,spherical,3.000000,0.115028,38,38,0
157044,cube,spherical,3.000000,0.115028,0,0,0
157029,cube,spherical,3.000000,0.115028,0,0,0
157030,cube,spherical,3.000000,0.115028,32,32,0
157035,cube,spherical,3.000000,0.115028,39,39,0
157036,cube,spherical,3.000000,0.115028,0,0,0
156629,cube,spherical,3.000000,0.920227,0,0,0
156786,cube,spherical,3.000000,0.920227,0,0,0
156724,cube,spherical,3.000000,0.460113,35,35,0
156762,cube,spherical,3.000000,0.460113,33,33,0
156742,cube,spherical,3.000000,0.230057,0,0,0
156759,cube,spherical,3.000000,0.230057,0,0,0
156751,cube,spherical,3.000000,0.115028,0,0,0
156752,cube,spherical,3.000000,0.115028,29,29,0
156757,cube,spherical,3.000000,0.115028,29,29,0
156758,cube,spherical,3.000000,0.115028,0,0,0
156743,cube,spherical,3.000000,0.115028,0,0,0
156744,cube,spherical,3.000000,0.115028,32,32,0
156749,cube,spherical,3.000000,0.115028,26,26,0
156750,cube,spherical,3.000000,0.115028,0,0,0
156727,cube,spherical,3.000000,0.230057,0,0,0
156728,cube,spherical,3.000000,0.230057,123,123,0
156737,cube,spherical,3.000000,0.230057,0,0,0
156729,cube,spherical,3.000000,0.115028,0,0,0
156730,cube,spherical,3.000000,0.115028,34,34,0
156735,cube,spherical,3.000000,0.115028,34,34,0
156736,cube,spherical,3.000000,0.115028,0,0,0
156653,cube,spherical,3.000000,0.460113,41,41,0
156677,cube,spherical,3.000000,0.460113,26,26,0
156664,cube,spherical,3.000000,0.230057,0,0,0
156665,cube,spherical,3.000000,0.230057,125,125,0
156674,cube,spherical,3.000000,0.230057,0,0,0
156666,cube,spherical,3.000000,0.115028,0,0,0
156667,cube,spherical,3.000000,0.115028,22,22,0
156672,cube,spherical,3.000000,0.115028,23,23,0
156673,cube,spherical,3.000000,0.115028,0,0,0
156656,cube,spherical,3.000000,0.230057,0,0,0
156657,cube,spherical,3.000000,0.230057,110,110,0
156658,cube,spherical,3.000000,0.230057,121,121,0
156659,cube,spherical,3.000000,0.230057,0,0,0
156441,cube,spherical,3.000000,0.920227,0,0,0
156521,cube,spherical,3.000000,0.920227,0,0,0
156486,cube,spherical,3.000000,0.460113,0,0,0
156487,cube,spherical,3.000000,0.460113,0,0,0
156518,cube,spherical,3.000000,0.460113,0,0,0
156519,cube,spherical,3.000000,0.460113,0,0,0
156443,cube,spherical,3.000000,0.460113,0,0,0
156444,cube,spherical,3.000000,0.460113,0,0,0
156482,cube,spherical,3.000000,0.460113,0,0,0
156483,cube,spherical,3.000000,0.460113,0,0,0
156433,cube,spherical,3.000000,1.840453,0,95,0
156434,cube,spherical,3.000000,1.840453,2,2,0
156435,cube,spherical,3.000000,1.840453,0,118,0
156436,cube,spherical,3.000000,1.840453,0,4,0
156417,cube,spherical,3.000000,1.840453,0,0,0
156418,cube,spherical,3.000000,1.840453,0,0,0
156419,cube,spherical,3.000000,0.920227,0,0,0
156420,cube,spherical,3.000000,0.920227,0,0,0
156421,cube,spherical,3.000000,0.920227,0,71,0
156422,cube,spherical,3.000000,0.920227,0,69,0
156414,cube,spherical,3.000000,0.920227,0,122,0
156415,cube,spherical,3.000000,0.920227,0,0,0
128846,cube,spherical,3.000000,0.920227,0,0,0
128847,cube,spherical,3.000000,0.920227,0,0,0
128999,cube,spherical,3.000000,0.920227,0,0,0
129000,cube,spherical,3.000000,0.920227,0,0,0
128985,cube,spherical,3.000000,0.230057,0,0,0
128986,cube,spherical,3.000000,0.230057,0,0,0
128987,cube,spherical,3.000000,0.230057,3,3,0
128988,cube,spherical,3.000000,0.230057,0,0,0
128977,cube,spherical,3.000000,0.230057,4,4,0
128980,cube,spherical,3.000000,0.230057,17,17,0
128981,cube,spherical,3.000000,0.230057,0,0,0
128984,cube,spherical,3.000000,0.230057,0,0,0
128941,cube,spherical,3.000000,0.230057,30,30,0
128958,cube,spherical,3.000000,0.230057,31,31,0
128973,cube,spherical,3.000000,0.115028,53,53,0
128974,cube,spherical,3.000000,0.115028,0,0,0
128975,cube,spherical,3.000000,0.115028,0,0,0
128976,cube,spherical,3.000000,0.115028,52,52,0
128960,cube,spherical,3.000000,0.115028,0,0,0
128961,cube,spherical,3.000000,0.115028,0,0,0
128964,cube,spherical,3.000000,0.115028,58,58,0
128965,cube,spherical,3.000000,0.115028,45,45,0
128912,cube,spherical,3.000000,0.230057,50,50,0
128940,cube,spherical,3.000000,0.230057,80,80,0
128924,cube,spherical,3.000000,0.115028,53,53,0
128925,cube,spherical,3.000000,0.115028,0,0,0
128928,cube,spherical,3.000000,0.115028,0,0,0
128929,cube,spherical,3.000000,0.115028,47,47,0
128916,cube,spherical,3.000000,0.115028,56,56,0
128917,cube,spherical,3.000000,0.115028,0,0,0
128920,cube,spherical,3.000000,0.115028,0,0,0
128921,cube,spherical,3.000000,0.115028,44,44,0
128894,cube,spherical,3.000000,0.230057,43,43,0
128911,cube,spherical,3.000000,0.230057,50,50,0
128903,cube,spherical,3.000000,0.115028,0,0,0
128906,cube,spherical,3.000000,0.115028,53,53,0
